time,Engine-RPM,Fault Type
183.795,5059,noise
183.796,5059,noise
183.797,5059,noise
183.798,5059,noise
183.799,5059,noise
183.8,5059,noise
183.801,5059,noise
183.802,5059,noise
183.803,5059,noise
183.804,5059,noise
183.805,6659,noise
183.806,6659,noise
183.807,6659,noise
183.808,6659,noise
183.809,6659,noise
183.81,6659,noise
183.811,6659,noise
183.812,6659,noise
183.813,6659,noise
183.814,6659,noise
183.815,68,noise
183.816,68,noise
183.817,68,noise
183.818,68,noise
183.819,68,noise
183.82,68,noise
183.821,68,noise
183.822,68,noise
183.823,68,noise
183.824,68,noise
183.825,1668,noise
183.826,1668,noise
183.827,1668,noise
183.828,1668,noise
183.829,1668,noise
183.83,1668,noise
183.831,1668,noise
183.832,1668,noise
183.833,1668,noise
183.834,1668,noise
183.835,3268,noise
183.836,3268,noise
183.837,3268,noise
183.838,3268,noise
183.839,3268,noise
183.84,3268,noise
183.841,3268,noise
183.842,3268,noise
183.843,3268,noise
183.844,3268,noise
183.845,4868,noise
183.846,4868,noise
183.847,4868,noise
183.848,4868,noise
183.849,4868,noise
183.85,4868,noise
183.851,4868,noise
183.852,4868,noise
183.853,4868,noise
183.854,4868,noise
183.855,6468,noise
183.856,6468,noise
183.857,6468,noise
183.858,6468,noise
183.859,6468,noise
183.86,6468,noise
183.861,6468,noise
183.862,6468,noise
183.863,6468,noise
183.864,6468,noise
183.865,8068,noise
183.866,8068,noise
183.867,8068,noise
183.868,8068,noise
183.869,8068,noise
183.87,8068,noise
183.871,8068,noise
183.872,8068,noise
183.873,8068,noise
183.874,8068,noise
183.875,1477,noise
183.876,1477,noise
183.877,1477,noise
183.878,1477,noise
183.879,1477,noise
183.88,1477,noise
183.881,1477,noise
183.882,1477,noise
183.883,1477,noise
183.884,1477,noise
183.885,3077,noise
183.886,3077,noise
183.887,3077,noise
183.888,3077,noise
183.889,3077,noise
183.89,3077,noise
183.891,3077,noise
183.892,3077,noise
183.893,3077,noise
183.894,3077,noise
183.895,4677,noise
183.896,4677,noise
183.897,4677,noise
183.898,4677,noise
183.899,4677,noise
183.9,4677,noise
183.901,4677,noise
183.902,4677,noise
183.903,4677,noise
183.904,4677,noise
183.905,6277,noise
183.906,6277,noise
183.907,6277,noise
183.908,6277,noise
183.909,6277,noise
183.91,6277,noise
183.911,6277,noise
183.912,6277,noise
183.913,6277,noise
183.914,6277,noise
183.915,7877,noise
183.916,7877,noise
183.917,7877,noise
183.918,7877,noise
183.919,7877,noise
183.92,7877,noise
183.921,7877,noise
183.922,7877,noise
183.923,7877,noise
183.924,7877,noise
183.925,1286,noise
183.926,1286,noise
183.927,1286,noise
183.928,1286,noise
183.929,1286,noise
183.93,1286,noise
183.931,1286,noise
183.932,1286,noise
183.933,1286,noise
183.934,1286,noise
183.935,2886,noise
183.936,2886,noise
183.937,2886,noise
183.938,2886,noise
183.939,2886,noise
183.94,2886,noise
183.941,2886,noise
183.942,2886,noise
183.943,2886,noise
183.944,2886,noise
183.945,4486,noise
183.946,4486,noise
183.947,4486,noise
183.948,4486,noise
183.949,4486,noise
183.95,4486,noise
183.951,4486,noise
183.952,4486,noise
183.953,4486,noise
183.954,4486,noise
183.955,6086,noise
183.956,6086,noise
183.957,6086,noise
183.958,6086,noise
183.959,6086,noise
183.96,6086,noise
183.961,6086,noise
183.962,6086,noise
183.963,6086,noise
183.964,6086,noise
183.965,7686,noise
183.966,7686,noise
183.967,7686,noise
183.968,7686,noise
183.969,7686,noise
183.97,7686,noise
183.971,7686,noise
183.972,7686,noise
183.973,7686,noise
183.974,7686,noise
183.975,1095,noise
183.976,1095,noise
183.977,1095,noise
183.978,1095,noise
183.979,1095,noise
183.98,1095,noise
183.981,1095,noise
183.982,1095,noise
183.983,1095,noise
183.984,1095,noise
183.985,2695,noise
183.986,2695,noise
183.987,2695,noise
183.988,2695,noise
183.989,2695,noise
183.99,2695,noise
183.991,2695,noise
183.992,2695,noise
183.993,2695,noise
183.994,2695,noise
183.995,4295,noise
183.996,4295,noise
183.997,4295,noise
183.998,4295,noise
183.999,4295,noise
184.0,4295,noise
184.001,4295,noise
184.002,4295,noise
184.003,4295,noise
184.004,4295,noise
184.005,5895,noise
184.006,5895,noise
184.007,5895,noise
184.008,5895,noise
184.009,5895,noise
184.01,5895,noise
184.011,5895,noise
184.012,5895,noise
184.013,5895,noise
184.014,5895,noise
184.015,7495,noise
184.016,7495,noise
184.017,7495,noise
184.018,7495,noise
184.019,7495,noise
184.02,7495,noise
184.021,7495,noise
184.022,7495,noise
184.023,7495,noise
184.024,7495,noise
184.025,904,noise
184.026,904,noise
184.027,904,noise
184.028,904,noise
184.029,904,noise
184.03,904,noise
184.031,904,noise
184.032,904,noise
184.033,904,noise
184.034,904,noise
184.035,2504,noise
184.036,2504,noise
184.037,2504,noise
184.038,2504,noise
184.039,2504,noise
184.04,2504,noise
184.041,2504,noise
184.042,2504,noise
184.043,2504,noise
184.044,2504,noise
184.045,4104,noise
184.046,4104,noise
184.047,4104,noise
184.048,4104,noise
184.049,4104,noise
184.05,4104,noise
184.051,4104,noise
184.052,4104,noise
184.053,4104,noise
184.054,4104,noise
184.055,5704,noise
184.056,5704,noise
184.057,5704,noise
184.058,5704,noise
184.059,5704,noise
184.06,5704,noise
184.061,5704,noise
184.062,5704,noise
184.063,5704,noise
184.064,5704,noise
184.065,7304,noise
184.066,7304,noise
184.067,7304,noise
184.068,7304,noise
184.069,7304,noise
184.07,7304,noise
184.071,7304,noise
184.072,7304,noise
184.073,7304,noise
184.074,7304,noise
184.075,713,noise
184.076,713,noise
184.077,713,noise
184.078,713,noise
184.079,713,noise
184.08,713,noise
184.081,713,noise
184.082,713,noise
184.083,713,noise
184.084,713,noise
184.085,2313,noise
184.086,2313,noise
184.087,2313,noise
184.088,2313,noise
184.089,2313,noise
184.09,2313,noise
184.091,2313,noise
184.092,2313,noise
184.093,2313,noise
184.094,2313,noise
184.095,3913,noise
184.096,3913,noise
184.097,3913,noise
184.098,3913,noise
184.099,3913,noise
184.1,3913,noise
184.101,3913,noise
184.102,3913,noise
184.103,3913,noise
184.104,3913,noise
184.105,5513,noise
184.106,5513,noise
184.107,5513,noise
184.108,5513,noise
184.109,5513,noise
184.11,5513,noise
184.111,5513,noise
184.112,5513,noise
184.113,5513,noise
184.114,5513,noise
184.115,7113,noise
184.116,7113,noise
184.117,7113,noise
184.118,7113,noise
184.119,7113,noise
184.12,7113,noise
184.121,7113,noise
184.122,7113,noise
184.123,7113,noise
184.124,7113,noise
184.125,522,noise
184.126,522,noise
184.127,522,noise
184.128,522,noise
184.129,522,noise
184.13,522,noise
184.131,522,noise
184.132,522,noise
184.133,522,noise
184.134,522,noise
184.135,2122,noise
184.136,2122,noise
184.137,2122,noise
184.138,2122,noise
184.139,2122,noise
184.14,2122,noise
184.141,2122,noise
184.142,2122,noise
184.143,2122,noise
184.144,2122,noise
184.145,3722,noise
184.146,3722,noise
184.147,3722,noise
184.148,3722,noise
184.149,3722,noise
184.15,3722,noise
184.151,3722,noise
184.152,3722,noise
184.153,3722,noise
184.154,3722,noise
184.155,5322,noise
184.156,5322,noise
184.157,5322,noise
184.158,5322,noise
184.159,5322,noise
184.16,5322,noise
184.161,5322,noise
184.162,5322,noise
184.163,5322,noise
184.164,5322,noise
184.165,6922,noise
184.166,6922,noise
184.167,6922,noise
184.168,6922,noise
184.169,6922,noise
184.17,6922,noise
184.171,6922,noise
184.172,6922,noise
184.173,6922,noise
184.174,6922,noise
184.175,331,noise
184.176,331,noise
184.177,331,noise
184.178,331,noise
184.179,331,noise
184.18,331,noise
184.181,331,noise
184.182,331,noise
184.183,331,noise
184.184,331,noise
184.185,1931,noise
184.186,1931,noise
184.187,1931,noise
184.188,1931,noise
184.189,1931,noise
184.19,1931,noise
184.191,1931,noise
184.192,1931,noise
184.193,1931,noise
184.194,1931,noise
184.195,3531,noise
184.196,3531,noise
184.197,3531,noise
184.198,3531,noise
184.199,3531,noise
184.2,3531,noise
184.201,3531,noise
184.202,3531,noise
184.203,3531,noise
184.204,3531,noise
184.205,5131,noise
184.206,5131,noise
184.207,5131,noise
184.208,5131,noise
184.209,5131,noise
184.21,5131,noise
184.211,5131,noise
184.212,5131,noise
184.213,5131,noise
184.214,5131,noise
184.215,6731,noise
184.216,6731,noise
184.217,6731,noise
184.218,6731,noise
184.219,6731,noise
184.22,6731,noise
184.221,6731,noise
184.222,6731,noise
184.223,6731,noise
184.224,6731,noise
184.225,140,noise
184.226,140,noise
184.227,140,noise
184.228,140,noise
184.229,140,noise
184.23,140,noise
184.231,140,noise
184.232,140,noise
184.233,140,noise
184.234,140,noise
184.235,1740,noise
184.236,1740,noise
184.237,1740,noise
184.238,1740,noise
184.239,1740,noise
184.24,1740,noise
184.241,1740,noise
184.242,1740,noise
184.243,1740,noise
184.244,1740,noise
184.245,3340,noise
184.246,3340,noise
184.247,3340,noise
184.248,3340,noise
184.249,3340,noise
184.25,3340,noise
184.251,3340,noise
184.252,3340,noise
184.253,3340,noise
184.254,3340,noise
184.255,4940,noise
184.256,4940,noise
184.257,4940,noise
184.258,4940,noise
184.259,4940,noise
184.26,4940,noise
184.261,4940,noise
184.262,4940,noise
184.263,4940,noise
184.264,4940,noise
184.265,6540,noise
184.266,6540,noise
184.267,6540,noise
184.268,6540,noise
184.269,6540,noise
184.27,6540,noise
184.271,6540,noise
184.272,6540,noise
184.273,6540,noise
184.274,6540,noise
184.275,8140,noise
184.276,8140,noise
184.277,8140,noise
184.278,8140,noise
184.279,8140,noise
184.28,8140,noise
184.281,8140,noise
184.282,8140,noise
184.283,8140,noise
184.284,8140,noise
184.285,1549,noise
184.286,1549,noise
184.287,1549,noise
184.288,1549,noise
184.289,1549,noise
184.29,1549,noise
184.291,1549,noise
184.292,1549,noise
184.293,1549,noise
184.294,1549,noise
184.295,3149,noise
184.296,3149,noise
184.297,3149,noise
184.298,3149,noise
184.299,3149,noise
184.3,3149,noise
184.301,3149,noise
184.302,3149,noise
184.303,3149,noise
184.304,3149,noise
184.305,4749,noise
184.306,4749,noise
184.307,4749,noise
184.308,4749,noise
184.309,4749,noise
184.31,4749,noise
184.311,4749,noise
184.312,4749,noise
184.313,4749,noise
184.314,4749,noise
184.315,6349,noise
184.316,6349,noise
184.317,6349,noise
184.318,6349,noise
184.319,6349,noise
184.32,6349,noise
184.321,6349,noise
184.322,6349,noise
184.323,6349,noise
184.324,6349,noise
184.325,7949,noise
184.326,7949,noise
184.327,7949,noise
184.328,7949,noise
184.329,7949,noise
184.33,7949,noise
184.331,7949,noise
184.332,7949,noise
184.333,7949,noise
184.334,7949,noise
184.335,1358,noise
184.336,1358,noise
184.337,1358,noise
184.338,1358,noise
184.339,1358,noise
184.34,1358,noise
184.341,1358,noise
184.342,1358,noise
184.343,1358,noise
184.344,1358,noise
184.345,2958,noise
184.346,2958,noise
184.347,2958,noise
184.348,2958,noise
184.349,2958,noise
184.35,2958,noise
184.351,2958,noise
184.352,2958,noise
184.353,2958,noise
184.354,2958,noise
184.355,4558,noise
184.356,4558,noise
184.357,4558,noise
184.358,4558,noise
184.359,4558,noise
184.36,4558,noise
184.361,4558,noise
184.362,4558,noise
184.363,4558,noise
184.364,4558,noise
184.365,6158,noise
184.366,6158,noise
184.367,6158,noise
184.368,6158,noise
184.369,6158,noise
184.37,6158,noise
184.371,6158,noise
184.372,6158,noise
184.373,6158,noise
184.374,6158,noise
184.375,7758,noise
184.376,7758,noise
184.377,7758,noise
184.378,7758,noise
184.379,7758,noise
184.38,7758,noise
184.381,7758,noise
184.382,7758,noise
184.383,7758,noise
184.384,7758,noise
184.385,1167,noise
184.386,1167,noise
184.387,1167,noise
184.388,1167,noise
184.389,1167,noise
184.39,1167,noise
184.391,1167,noise
184.392,1167,noise
184.393,1167,noise
184.394,1167,noise
184.395,2767,noise
184.396,2767,noise
184.397,2767,noise
184.398,2767,noise
184.399,2767,noise
184.4,2767,noise
184.401,2767,noise
184.402,2767,noise
184.403,2767,noise
184.404,2767,noise
184.405,4367,noise
184.406,4367,noise
184.407,4367,noise
184.408,4367,noise
184.409,4367,noise
184.41,4367,noise
184.411,4367,noise
184.412,4367,noise
184.413,4367,noise
184.414,4367,noise
184.415,5967,noise
184.416,5967,noise
184.417,5967,noise
184.418,5967,noise
184.419,5967,noise
184.42,5967,noise
184.421,5967,noise
184.422,5967,noise
184.423,5967,noise
184.424,5967,noise
184.425,7567,noise
184.426,7567,noise
184.427,7567,noise
184.428,7567,noise
184.429,7567,noise
184.43,7567,noise
184.431,7567,noise
184.432,7567,noise
184.433,7567,noise
184.434,7567,noise
184.435,976,noise
184.436,976,noise
184.437,976,noise
184.438,976,noise
184.439,976,noise
184.44,976,noise
184.441,976,noise
184.442,976,noise
184.443,976,noise
184.444,976,noise
184.445,2576,noise
184.446,2576,noise
184.447,2576,noise
184.448,2576,noise
184.449,2576,noise
184.45,2576,noise
184.451,2576,noise
184.452,2576,noise
184.453,2576,noise
184.454,2576,noise
184.455,4176,noise
184.456,4176,noise
184.457,4176,noise
184.458,4176,noise
184.459,4176,noise
184.46,4176,noise
184.461,4176,noise
184.462,4176,noise
184.463,4176,noise
184.464,4176,noise
184.465,5776,noise
184.466,5776,noise
184.467,5776,noise
184.468,5776,noise
184.469,5776,noise
184.47,5776,noise
184.471,5776,noise
184.472,5776,noise
184.473,5776,noise
184.474,5776,noise
184.475,7376,noise
184.476,7376,noise
184.477,7376,noise
184.478,7376,noise
184.479,7376,noise
184.48,7376,noise
184.481,7376,noise
184.482,7376,noise
184.483,7376,noise
184.484,7376,noise
184.485,785,noise
184.486,785,noise
184.487,785,noise
184.488,785,noise
184.489,785,noise
184.49,785,noise
184.491,785,noise
184.492,785,noise
184.493,785,noise
184.494,785,noise
184.495,2385,noise
184.496,2385,noise
184.497,2385,noise
184.498,2385,noise
184.499,2385,noise
184.5,2385,noise
184.501,2385,noise
184.502,2385,noise
184.503,2385,noise
184.504,2385,noise
184.505,3985,noise
184.506,3985,noise
184.507,3985,noise
184.508,3985,noise
184.509,3985,noise
184.51,3985,noise
184.511,3985,noise
184.512,3985,noise
184.513,3985,noise
184.514,3985,noise
184.515,5585,noise
184.516,5585,noise
184.517,5585,noise
184.518,5585,noise
184.519,5585,noise
184.52,5585,noise
184.521,5585,noise
184.522,5585,noise
184.523,5585,noise
184.524,5585,noise
184.525,7185,noise
184.526,7185,noise
184.527,7185,noise
184.528,7185,noise
184.529,7185,noise
184.53,7185,noise
184.531,7185,noise
184.532,7185,noise
184.533,7185,noise
184.534,7185,noise
184.535,594,noise
184.536,594,noise
184.537,594,noise
184.538,594,noise
184.539,594,noise
184.54,594,noise
184.541,594,noise
184.542,594,noise
184.543,594,noise
184.544,594,noise
184.593,403,noise
184.594,403,noise
184.595,2003,noise
184.596,2003,noise
184.597,2003,noise
184.598,2003,noise
184.599,2003,noise
184.6,2003,noise
184.601,2003,noise
184.602,2003,noise
184.603,2003,noise
184.604,2003,noise
184.605,3603,noise
184.606,3603,noise
184.607,3603,noise
184.608,3603,noise
184.609,3603,noise
184.61,3603,noise
184.611,3603,noise
184.612,3603,noise
184.613,3603,noise
184.614,3603,noise
184.615,5203,noise
184.616,5203,noise
184.617,5203,noise
184.618,5203,noise
184.619,5203,noise
184.62,5203,noise
184.621,5203,noise
184.622,5203,noise
184.623,5203,noise
184.624,5203,noise
184.625,6803,noise
184.626,6803,noise
184.627,6803,noise
184.628,6803,noise
184.629,6803,noise
184.63,6803,noise
184.631,6803,noise
184.632,6803,noise
184.633,6803,noise
184.634,6803,noise
184.635,212,noise
184.636,212,noise
184.637,212,noise
184.638,212,noise
184.639,212,noise
184.64,212,noise
184.641,212,noise
184.642,212,noise
184.643,212,noise
184.644,212,noise
184.645,1812,noise
184.646,1812,noise
184.647,1812,noise
184.648,1812,noise
184.649,1812,noise
184.65,1812,noise
184.651,1812,noise
184.652,1812,noise
184.653,1812,noise
184.654,1812,noise
184.655,3412,noise
184.656,3412,noise
184.657,3412,noise
184.658,3412,noise
184.659,3412,noise
184.66,3412,noise
184.661,3412,noise
184.662,3412,noise
184.663,3412,noise
184.664,3412,noise
184.665,5012,noise
184.666,5012,noise
184.667,5012,noise
184.668,5012,noise
184.669,5012,noise
184.67,5012,noise
184.671,5012,noise
184.672,5012,noise
184.673,5012,noise
184.674,5012,noise
184.675,6612,noise
184.676,6612,noise
184.677,6612,noise
184.678,6612,noise
184.679,6612,noise
184.68,6612,noise
184.681,6612,noise
184.682,6612,noise
184.683,6612,noise
184.684,6612,noise
184.685,21,noise
184.686,21,noise
184.687,21,noise
184.688,21,noise
184.689,21,noise
184.69,21,noise
184.691,21,noise
184.692,21,noise
184.693,21,noise
184.694,21,noise
184.695,1621,noise
184.696,1621,noise
184.697,1621,noise
184.698,1621,noise
184.699,1621,noise
184.7,1621,noise
184.701,1621,noise
184.702,1621,noise
184.703,1621,noise
184.704,1621,noise
184.705,3221,noise
184.706,3221,noise
184.707,3221,noise
184.708,3221,noise
184.709,3221,noise
184.71,3221,noise
184.711,3221,noise
184.712,3221,noise
184.713,3221,noise
184.714,3221,noise
184.715,4821,noise
184.716,4821,noise
184.717,4821,noise
184.718,4821,noise
184.719,4821,noise
184.72,4821,noise
184.721,4821,noise
184.722,4821,noise
184.723,4821,noise
184.724,4821,noise
184.725,6421,noise
184.726,6421,noise
184.727,6421,noise
184.728,6421,noise
184.729,6421,noise
184.73,6421,noise
184.731,6421,noise
184.732,6421,noise
184.733,6421,noise
184.734,6421,noise
184.735,8021,noise
184.736,8021,noise
184.737,8021,noise
184.738,8021,noise
184.739,8021,noise
184.74,8021,noise
184.741,8021,noise
184.742,8021,noise
184.743,8021,noise
184.744,8021,noise
184.745,1430,noise
184.746,1430,noise
184.747,1430,noise
184.748,1430,noise
184.749,1430,noise
184.75,1430,noise
184.751,1430,noise
184.752,1430,noise
184.753,1430,noise
184.754,1430,noise
184.755,3030,noise
184.756,3030,noise
184.757,3030,noise
184.758,3030,noise
184.759,3030,noise
184.76,3030,noise
184.761,3030,noise
184.762,3030,noise
184.763,3030,noise
184.764,3030,noise
184.765,4630,noise
184.766,4630,noise
184.767,4630,noise
184.768,4630,noise
184.769,4630,noise
184.77,4630,noise
184.771,4630,noise
184.772,4630,noise
184.773,4630,noise
184.774,4630,noise
184.775,6230,noise
184.776,6230,noise
184.777,6230,noise
184.778,6230,noise
184.779,6230,noise
184.78,6230,noise
184.781,6230,noise
184.782,6230,noise
184.783,6230,noise
184.784,6230,noise
184.785,7830,noise
184.786,7830,noise
184.787,7830,noise
184.788,7830,noise
184.789,7830,noise
184.79,7830,noise
184.791,7830,noise
184.792,7830,noise
184.793,7830,noise
184.794,7830,noise
184.795,1239,noise
184.796,1239,noise
184.797,1239,noise
184.798,1239,noise
184.799,1239,noise
184.8,1239,noise
184.801,1239,noise
184.802,1239,noise
184.803,1239,noise
184.804,1239,noise
184.805,2839,noise
184.806,2839,noise
184.807,2839,noise
184.808,2839,noise
184.809,2839,noise
184.81,2839,noise
184.811,2839,noise
184.812,2839,noise
184.813,2839,noise
184.814,2839,noise
184.815,4439,noise
184.816,4439,noise
184.817,4439,noise
184.818,4439,noise
184.819,4439,noise
184.82,4439,noise
184.821,4439,noise
184.822,4439,noise
184.823,4439,noise
184.824,4439,noise
184.825,6039,noise
184.826,6039,noise
184.827,6039,noise
184.828,6039,noise
184.829,6039,noise
184.83,6039,noise
184.831,6039,noise
184.832,6039,noise
184.833,6039,noise
184.834,6039,noise
184.835,7639,noise
184.836,7639,noise
184.837,7639,noise
184.838,7639,noise
184.839,7639,noise
184.84,7639,noise
184.841,7639,noise
184.842,7639,noise
184.843,7639,noise
184.844,7639,noise
184.845,1048,noise
184.846,1048,noise
184.847,1048,noise
184.848,1048,noise
184.849,1048,noise
184.85,1048,noise
184.851,1048,noise
184.852,1048,noise
184.853,1048,noise
184.854,1048,noise
184.855,2648,noise
184.856,2648,noise
184.857,2648,noise
184.858,2648,noise
184.859,2648,noise
184.86,2648,noise
184.861,2648,noise
184.862,2648,noise
184.863,2648,noise
184.864,2648,noise
184.865,4248,noise
184.866,4248,noise
184.867,4248,noise
184.868,4248,noise
184.869,4248,noise
184.87,4248,noise
184.871,4248,noise
184.872,4248,noise
184.873,4248,noise
184.874,4248,noise
184.875,5848,noise
184.876,5848,noise
184.877,5848,noise
184.878,5848,noise
184.879,5848,noise
184.88,5848,noise
184.881,5848,noise
184.882,5848,noise
184.883,5848,noise
184.884,5848,noise
184.885,7448,noise
184.886,7448,noise
184.887,7448,noise
184.888,7448,noise
184.889,7448,noise
184.89,7448,noise
184.891,7448,noise
184.892,7448,noise
184.893,7448,noise
184.894,7448,noise
184.895,857,noise
184.896,857,noise
184.897,857,noise
184.898,857,noise
184.899,857,noise
184.9,857,noise
184.901,857,noise
184.902,857,noise
184.903,857,noise
184.904,857,noise
184.905,2457,noise
184.906,2457,noise
184.907,2457,noise
184.908,2457,noise
184.909,2457,noise
184.91,2457,noise
184.911,2457,noise
184.912,2457,noise
184.913,2457,noise
184.914,2457,noise
184.915,4057,noise
184.916,4057,noise
184.917,4057,noise
184.918,4057,noise
184.919,4057,noise
184.92,4057,noise
184.921,4057,noise
184.922,4057,noise
184.923,4057,noise
184.924,4057,noise
184.925,5657,noise
184.926,5657,noise
184.927,5657,noise
184.928,5657,noise
184.929,5657,noise
184.93,5657,noise
184.931,5657,noise
184.932,5657,noise
184.933,5657,noise
184.934,5657,noise
184.935,7257,noise
184.936,7257,noise
184.937,7257,noise
184.938,7257,noise
184.939,7257,noise
184.94,7257,noise
184.941,7257,noise
184.942,7257,noise
184.943,7257,noise
184.944,7257,noise
184.945,666,noise
184.946,666,noise
184.947,666,noise
184.948,666,noise
184.949,666,noise
184.95,666,noise
184.951,666,noise
184.952,666,noise
184.953,666,noise
184.954,666,noise
184.955,2266,noise
184.956,2266,noise
184.957,2266,noise
184.958,2266,noise
184.959,2266,noise
184.96,2266,noise
184.961,2266,noise
184.962,2266,noise
184.963,2266,noise
184.964,2266,noise
184.965,3866,noise
184.966,3866,noise
184.967,3866,noise
184.968,3866,noise
184.969,3866,noise
184.97,3866,noise
184.971,3866,noise
184.972,3866,noise
184.973,3866,noise
184.974,3866,noise
184.975,5466,noise
184.976,5466,noise
184.977,5466,noise
184.978,5466,noise
184.979,5466,noise
184.98,5466,noise
184.981,5466,noise
184.982,5466,noise
184.983,5466,noise
184.984,5466,noise
184.985,7066,noise
184.986,7066,noise
184.987,7066,noise
184.988,7066,noise
184.989,7066,noise
184.99,7066,noise
184.991,7066,noise
184.992,7066,noise
184.993,7066,noise
184.994,7066,noise
184.995,475,noise
184.996,475,noise
184.997,475,noise
184.998,475,noise
184.999,475,noise
185.0,475,noise
185.001,475,noise
185.002,475,noise
185.003,475,noise
185.004,475,noise
185.005,2075,noise
185.006,2075,noise
185.007,2075,noise
185.008,2075,noise
185.009,2075,noise
185.01,2075,noise
185.011,2075,noise
185.012,2075,noise
185.013,2075,noise
185.014,2075,noise
185.015,3675,noise
185.016,3675,noise
185.017,3675,noise
185.018,3675,noise
185.019,3675,noise
185.02,3675,noise
185.021,3675,noise
185.022,3675,noise
185.023,3675,noise
185.024,3675,noise
185.025,5275,noise
185.026,5275,noise
185.027,5275,noise
185.028,5275,noise
185.029,5275,noise
185.03,5275,noise
185.031,5275,noise
185.032,5275,noise
185.033,5275,noise
185.034,5275,noise
185.035,6875,noise
185.036,6875,noise
185.037,6875,noise
185.038,6875,noise
185.039,6875,noise
185.04,6875,noise
185.041,6875,noise
185.042,6875,noise
185.043,6875,noise
185.044,6875,noise
185.045,284,noise
185.046,284,noise
185.047,284,noise
185.048,284,noise
185.049,284,noise
185.05,284,noise
185.051,284,noise
185.052,284,noise
185.053,284,noise
185.054,284,noise
185.055,1884,noise
185.056,1884,noise
185.057,1884,noise
185.058,1884,noise
185.059,1884,noise
185.06,1884,noise
185.061,1884,noise
185.062,1884,noise
185.063,1884,noise
185.064,1884,noise
185.065,3484,noise
185.066,3484,noise
185.067,3484,noise
185.068,3484,noise
185.069,3484,noise
185.07,3484,noise
185.071,3484,noise
185.072,3484,noise
185.073,3484,noise
185.074,3484,noise
185.075,5084,noise
185.076,5084,noise
185.077,5084,noise
185.078,5084,noise
185.079,5084,noise
185.08,5084,noise
185.081,5084,noise
185.082,5084,noise
185.083,5084,noise
185.084,5084,noise
185.085,6684,noise
185.086,6684,noise
185.087,6684,noise
185.088,6684,noise
185.089,6684,noise
185.09,6684,noise
185.091,6684,noise
185.092,6684,noise
185.093,6684,noise
185.094,6684,noise
185.095,93,noise
185.096,93,noise
185.097,93,noise
185.098,93,noise
185.099,93,noise
185.1,93,noise
185.101,93,noise
185.102,93,noise
185.103,93,noise
185.104,93,noise
185.105,1693,noise
185.106,1693,noise
185.107,1693,noise
185.108,1693,noise
185.109,1693,noise
185.11,1693,noise
185.111,1693,noise
185.112,1693,noise
185.113,1693,noise
185.114,1693,noise
185.115,3293,noise
185.116,3293,noise
185.117,3293,noise
185.118,3293,noise
185.119,3293,noise
185.12,3293,noise
185.121,3293,noise
185.122,3293,noise
185.123,3293,noise
185.124,3293,noise
185.125,4893,noise
185.126,4893,noise
185.127,4893,noise
185.128,4893,noise
185.129,4893,noise
185.13,4893,noise
185.131,4893,noise
185.132,4893,noise
185.133,4893,noise
185.134,4893,noise
185.135,6493,noise
185.136,6493,noise
185.137,6493,noise
185.138,6493,noise
185.139,6493,noise
185.14,6493,noise
185.141,6493,noise
185.142,6493,noise
185.143,6493,noise
185.144,6493,noise
185.145,8093,noise
185.146,8093,noise
185.147,8093,noise
185.148,8093,noise
185.149,8093,noise
185.15,8093,noise
185.151,8093,noise
185.152,8093,noise
185.153,8093,noise
185.154,8093,noise
185.155,1502,noise
185.156,1502,noise
185.157,1502,noise
185.158,1502,noise
185.159,1502,noise
185.16,1502,noise
185.161,1502,noise
185.162,1502,noise
185.163,1502,noise
185.164,1502,noise
185.165,3102,noise
185.166,3102,noise
185.167,3102,noise
185.168,3102,noise
185.169,3102,noise
185.17,3102,noise
185.171,3102,noise
185.172,3102,noise
185.173,3102,noise
185.174,3102,noise
185.175,4702,noise
185.176,4702,noise
185.177,4702,noise
185.178,4702,noise
185.179,4702,noise
185.18,4702,noise
185.181,4702,noise
185.182,4702,noise
185.183,4702,noise
185.184,4702,noise
185.185,6302,noise
185.186,6302,noise
185.187,6302,noise
185.188,6302,noise
185.189,6302,noise
185.19,6302,noise
185.191,6302,noise
185.192,6302,noise
185.193,6302,noise
185.194,6302,noise
185.195,7902,noise
185.196,7902,noise
185.197,7902,noise
185.198,7902,noise
185.199,7902,noise
185.2,7902,noise
185.201,7902,noise
185.202,7902,noise
185.203,7902,noise
185.204,7902,noise
185.205,1311,noise
185.206,1311,noise
185.207,1311,noise
185.208,1311,noise
185.209,1311,noise
185.21,1311,noise
185.211,1311,noise
185.212,1311,noise
185.213,1311,noise
185.214,1311,noise
185.215,2911,noise
185.216,2911,noise
185.217,2911,noise
185.218,2911,noise
185.219,2911,noise
185.22,2911,noise
185.221,2911,noise
185.222,2911,noise
185.223,2911,noise
185.224,2911,noise
185.225,4511,noise
185.226,4511,noise
185.227,4511,noise
185.228,4511,noise
185.229,4511,noise
185.23,4511,noise
185.231,4511,noise
185.232,4511,noise
185.233,4511,noise
185.234,4511,noise
185.235,6111,noise
185.236,6111,noise
185.237,6111,noise
185.238,6111,noise
185.239,6111,noise
185.24,6111,noise
185.241,6111,noise
185.242,6111,noise
185.243,6111,noise
185.244,6111,noise
185.245,7711,noise
185.246,7711,noise
185.247,7711,noise
185.248,7711,noise
185.249,7711,noise
185.25,7711,noise
185.251,7711,noise
185.252,7711,noise
185.253,7711,noise
185.254,7711,noise
185.255,1120,noise
185.256,1120,noise
