time,Engine-RPM,Fault Type
4.527,814,offset
4.528,814,offset
4.529,814,offset
4.53,814,offset
4.531,814,offset
4.532,814,offset
4.533,814,offset
4.534,814,offset
4.535,809,offset
4.536,809,offset
4.537,809,offset
4.538,809,offset
4.539,809,offset
4.54,809,offset
4.541,809,offset
4.542,809,offset
4.543,809,offset
4.544,809,offset
4.545,814,offset
4.546,814,offset
4.547,814,offset
4.548,814,offset
4.549,814,offset
4.55,814,offset
4.551,814,offset
4.552,814,offset
4.553,814,offset
4.554,814,offset
4.555,811,offset
4.556,811,offset
4.557,811,offset
4.558,811,offset
4.559,811,offset
4.56,811,offset
4.561,811,offset
4.562,811,offset
4.563,811,offset
4.564,811,offset
4.565,811,offset
4.566,811,offset
4.567,811,offset
4.568,811,offset
4.569,811,offset
4.57,811,offset
4.571,811,offset
4.572,811,offset
4.573,811,offset
4.574,811,offset
4.575,813,offset
4.576,813,offset
4.577,813,offset
4.578,813,offset
4.579,813,offset
4.58,813,offset
4.581,813,offset
4.582,813,offset
4.583,813,offset
4.584,813,offset
4.585,809,offset
4.586,809,offset
4.587,809,offset
4.588,809,offset
4.589,809,offset
4.59,809,offset
4.591,809,offset
4.592,809,offset
4.593,809,offset
4.594,809,offset
4.595,814,offset
4.596,814,offset
4.597,814,offset
4.598,814,offset
4.599,814,offset
4.6,814,offset
4.601,814,offset
4.602,814,offset
4.603,814,offset
4.604,814,offset
4.605,810,offset
4.606,810,offset
4.607,810,offset
4.608,810,offset
4.609,810,offset
4.61,810,offset
4.611,810,offset
4.612,810,offset
4.613,810,offset
4.614,810,offset
4.615,811,offset
4.616,811,offset
4.617,811,offset
4.618,811,offset
4.619,811,offset
4.62,811,offset
4.621,811,offset
4.622,811,offset
4.623,811,offset
4.624,811,offset
4.625,813,offset
4.626,813,offset
4.627,813,offset
4.628,813,offset
4.629,813,offset
4.63,813,offset
4.631,813,offset
4.632,813,offset
4.633,813,offset
4.634,813,offset
4.635,809,offset
4.636,809,offset
4.637,809,offset
4.638,809,offset
4.639,809,offset
4.64,809,offset
4.641,809,offset
4.642,809,offset
4.643,809,offset
4.644,809,offset
4.645,814,offset
4.646,814,offset
4.647,814,offset
4.648,814,offset
4.649,814,offset
4.65,814,offset
4.651,814,offset
4.652,814,offset
4.653,814,offset
4.654,814,offset
4.655,810,offset
4.656,810,offset
4.657,810,offset
4.658,810,offset
4.659,810,offset
4.66,810,offset
4.661,810,offset
4.662,810,offset
4.663,810,offset
4.664,810,offset
4.665,812,offset
4.666,812,offset
4.667,812,offset
4.668,812,offset
4.669,812,offset
4.67,812,offset
4.671,812,offset
4.672,812,offset
4.673,812,offset
4.674,812,offset
4.675,813,offset
4.676,813,offset
4.677,813,offset
4.678,813,offset
4.679,813,offset
4.68,813,offset
4.681,813,offset
4.682,813,offset
4.683,813,offset
4.684,813,offset
4.685,809,offset
4.686,809,offset
4.687,809,offset
4.688,809,offset
4.689,809,offset
4.69,809,offset
4.691,809,offset
4.692,809,offset
4.693,809,offset
4.694,809,offset
4.695,814,offset
4.696,814,offset
4.697,814,offset
4.698,814,offset
4.699,814,offset
4.7,814,offset
4.701,814,offset
4.702,814,offset
4.703,814,offset
4.704,814,offset
4.705,810,offset
4.706,810,offset
4.707,810,offset
4.708,810,offset
4.709,810,offset
4.71,810,offset
4.711,810,offset
4.712,810,offset
4.713,810,offset
4.714,810,offset
4.715,812,offset
4.716,812,offset
4.717,812,offset
4.718,812,offset
4.719,812,offset
4.72,812,offset
4.721,812,offset
4.722,812,offset
4.723,812,offset
4.724,812,offset
4.725,812,offset
4.726,812,offset
4.727,812,offset
4.728,812,offset
4.729,812,offset
4.73,812,offset
4.731,812,offset
4.732,812,offset
4.733,812,offset
4.734,812,offset
4.735,810,offset
4.736,810,offset
4.737,810,offset
4.738,810,offset
4.739,810,offset
4.74,810,offset
4.741,810,offset
4.742,810,offset
4.743,810,offset
4.744,810,offset
4.745,814,offset
4.746,814,offset
4.747,814,offset
4.748,814,offset
4.749,814,offset
4.75,814,offset
4.751,814,offset
4.752,814,offset
4.753,814,offset
4.754,814,offset
4.755,809,offset
4.756,809,offset
4.757,809,offset
4.758,809,offset
4.759,809,offset
4.76,809,offset
4.761,809,offset
4.762,809,offset
4.763,809,offset
4.764,809,offset
4.765,813,offset
4.766,813,offset
4.767,813,offset
4.768,813,offset
4.769,813,offset
4.77,813,offset
4.771,813,offset
4.772,813,offset
4.773,813,offset
4.774,813,offset
4.775,812,offset
4.776,812,offset
4.777,812,offset
4.778,812,offset
4.779,812,offset
4.78,812,offset
4.781,812,offset
4.782,812,offset
4.783,812,offset
4.784,812,offset
4.785,810,offset
4.786,810,offset
4.787,810,offset
4.788,810,offset
